rings	['calinski_harabasz_score', 'point_biserial', 'Banfeld_Raferty']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Davies_Bouldin']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Dunns_index']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'McClain_Rao']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'PBM_index']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Ratkowsky_Lance']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Ray_Turi']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Scott_Symons']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'Xie_Beni']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'c_index']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'i_index']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'modified_hubert_t']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 's_dbw']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'silhouette']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'IIndex']	0.4251122012316043	['calinski_harabasz_score', 'point_biserial', 'SDBW']	0.4251122012316043
zelnik6	['i_index', 'Ray_Turi', 'Banfeld_Raferty']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Banfeld_Raferty']	0.43646800960233806	['i_index', 'Ray_Turi', 'Davies_Bouldin']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Davies_Bouldin']	0.43646800960233806	['i_index', 'Ray_Turi', 'Dunns_index']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Dunns_index']	0.43646800960233806	['i_index', 'Ray_Turi', 'McClain_Rao']	0.43646800960233806	['IIndex', 'Ray_Turi', 'McClain_Rao']	0.43646800960233806	['i_index', 'Ray_Turi', 'PBM_index']	0.43646800960233806	['IIndex', 'Ray_Turi', 'PBM_index']	0.43646800960233806	['i_index', 'Ray_Turi', 'Ratkowsky_Lance']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Ratkowsky_Lance']	0.43646800960233806	['i_index', 'Ray_Turi', 'Scott_Symons']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Scott_Symons']	0.43646800960233806	['i_index', 'Ray_Turi', 'Xie_Beni']	0.43646800960233806	['IIndex', 'Ray_Turi', 'Xie_Beni']	0.43646800960233806	['i_index', 'Ray_Turi', 'c_index']	0.43646800960233806	['IIndex', 'Ray_Turi', 'c_index']	0.43646800960233806	['IIndex', 'Ray_Turi', 'i_index']	0.43646800960233806	['i_index', 'Ray_Turi', 'modified_hubert_t']	0.43646800960233806	['IIndex', 'Ray_Turi', 'modified_hubert_t']	0.43646800960233806	['i_index', 'Ray_Turi', 'point_biserial']	0.43646800960233806	['IIndex', 'Ray_Turi', 'point_biserial']	0.43646800960233806	['i_index', 'Ray_Turi', 's_dbw']	0.43646800960233806	['IIndex', 'Ray_Turi', 's_dbw']	0.43646800960233806	['i_index', 'Ray_Turi', 'silhouette']	0.43646800960233806	['IIndex', 'Ray_Turi', 'silhouette']	0.43646800960233806	['i_index', 'Ray_Turi', 'IIndex']	0.43646800960233806	['i_index', 'Ray_Turi', 'SDBW']	0.43646800960233806	['IIndex', 'Ray_Turi', 'SDBW']	0.43646800960233806	['i_index', 'Ray_Turi', 'calinski_harabasz_score']	0.43646800960233806	['IIndex', 'Ray_Turi', 'calinski_harabasz_score']	0.43646800960233806	['i_index', 'Xie_Beni', 'Banfeld_Raferty']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Banfeld_Raferty']	0.43646800960233806	['i_index', 'Xie_Beni', 'Davies_Bouldin']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Davies_Bouldin']	0.43646800960233806	['i_index', 'Xie_Beni', 'Dunns_index']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Dunns_index']	0.43646800960233806	['i_index', 'Xie_Beni', 'McClain_Rao']	0.43646800960233806	['IIndex', 'Xie_Beni', 'McClain_Rao']	0.43646800960233806	['i_index', 'Xie_Beni', 'PBM_index']	0.43646800960233806	['IIndex', 'Xie_Beni', 'PBM_index']	0.43646800960233806	['i_index', 'Xie_Beni', 'Ratkowsky_Lance']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Ratkowsky_Lance']	0.43646800960233806	['i_index', 'Xie_Beni', 'Ray_Turi']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Ray_Turi']	0.43646800960233806	['i_index', 'Xie_Beni', 'Scott_Symons']	0.43646800960233806	['IIndex', 'Xie_Beni', 'Scott_Symons']	0.43646800960233806	['i_index', 'Xie_Beni', 'c_index']	0.43646800960233806	['IIndex', 'Xie_Beni', 'c_index']	0.43646800960233806	['IIndex', 'Xie_Beni', 'i_index']	0.43646800960233806	['i_index', 'Xie_Beni', 'modified_hubert_t']	0.43646800960233806	['IIndex', 'Xie_Beni', 'modified_hubert_t']	0.43646800960233806	['i_index', 'Xie_Beni', 'point_biserial']	0.43646800960233806	['IIndex', 'Xie_Beni', 'point_biserial']	0.43646800960233806	['i_index', 'Xie_Beni', 's_dbw']	0.43646800960233806	['IIndex', 'Xie_Beni', 's_dbw']	0.43646800960233806	['i_index', 'Xie_Beni', 'silhouette']	0.43646800960233806	['IIndex', 'Xie_Beni', 'silhouette']	0.43646800960233806	['i_index', 'Xie_Beni', 'IIndex']	0.43646800960233806	['i_index', 'Xie_Beni', 'SDBW']	0.43646800960233806	['IIndex', 'Xie_Beni', 'SDBW']	0.43646800960233806	['i_index', 'Xie_Beni', 'calinski_harabasz_score']	0.43646800960233806	['IIndex', 'Xie_Beni', 'calinski_harabasz_score']	0.43646800960233806
R15	['SDBW', 'modified_hubert_t', 'Banfeld_Raferty']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Davies_Bouldin']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Dunns_index']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'McClain_Rao']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'PBM_index']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Ratkowsky_Lance']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Ray_Turi']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Scott_Symons']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'Xie_Beni']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'c_index']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'i_index']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'point_biserial']	0.5987475211355809	['SDBW', 'modified_hubert_t', 's_dbw']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'silhouette']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'IIndex']	0.5987475211355809	['SDBW', 'modified_hubert_t', 'calinski_harabasz_score']	0.5987475211355809
shapes	['PBM_index', 'Banfeld_Raferty', 'Davies_Bouldin']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'Dunns_index']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'McClain_Rao']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'Ratkowsky_Lance']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'Ray_Turi']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'Scott_Symons']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'Xie_Beni']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'c_index']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'i_index']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'modified_hubert_t']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'point_biserial']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 's_dbw']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'silhouette']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'IIndex']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'SDBW']	0.4656090178478239	['PBM_index', 'Banfeld_Raferty', 'calinski_harabasz_score']	0.4656090178478239
xor	['SDBW', 'modified_hubert_t', 'Banfeld_Raferty']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Davies_Bouldin']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Dunns_index']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'McClain_Rao']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'PBM_index']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Ratkowsky_Lance']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Ray_Turi']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Scott_Symons']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'Xie_Beni']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'c_index']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'i_index']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'point_biserial']	0.36728942699091954	['SDBW', 'modified_hubert_t', 's_dbw']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'silhouette']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'IIndex']	0.36728942699091954	['SDBW', 'modified_hubert_t', 'calinski_harabasz_score']	0.36728942699091954
thy	['silhouette', 'McClain_Rao', 'Banfeld_Raferty']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Davies_Bouldin']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Dunns_index']	0.27080680513516336	['silhouette', 'McClain_Rao', 'PBM_index']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Ratkowsky_Lance']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Ray_Turi']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Scott_Symons']	0.27080680513516336	['silhouette', 'McClain_Rao', 'Xie_Beni']	0.27080680513516336	['silhouette', 'McClain_Rao', 'c_index']	0.27080680513516336	['silhouette', 'McClain_Rao', 'i_index']	0.27080680513516336	['silhouette', 'McClain_Rao', 'modified_hubert_t']	0.27080680513516336	['silhouette', 'McClain_Rao', 'point_biserial']	0.27080680513516336	['silhouette', 'McClain_Rao', 's_dbw']	0.27080680513516336	['silhouette', 'McClain_Rao', 'IIndex']	0.27080680513516336	['silhouette', 'McClain_Rao', 'SDBW']	0.27080680513516336	['silhouette', 'McClain_Rao', 'calinski_harabasz_score']	0.27080680513516336
fourty	['s_dbw', 'modified_hubert_t', 'Banfeld_Raferty']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Davies_Bouldin']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Dunns_index']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'McClain_Rao']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'PBM_index']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Ratkowsky_Lance']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Ray_Turi']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Scott_Symons']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'Xie_Beni']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'c_index']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'i_index']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'point_biserial']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'silhouette']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'IIndex']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'SDBW']	0.937960546915771	['s_dbw', 'modified_hubert_t', 'calinski_harabasz_score']	0.937960546915771
square4	['PBM_index', 'Davies_Bouldin', 'Banfeld_Raferty']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'Dunns_index']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'McClain_Rao']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'Ratkowsky_Lance']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'Ray_Turi']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'Scott_Symons']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'Xie_Beni']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'c_index']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'i_index']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'modified_hubert_t']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'point_biserial']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 's_dbw']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'silhouette']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'IIndex']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'SDBW']	0.35856382423546607	['PBM_index', 'Davies_Bouldin', 'calinski_harabasz_score']	0.35856382423546607
smile3	['point_biserial', 'Banfeld_Raferty', 'Davies_Bouldin']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'Dunns_index']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'McClain_Rao']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'PBM_index']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'Ratkowsky_Lance']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'Ray_Turi']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'Scott_Symons']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'Xie_Beni']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'c_index']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'i_index']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'modified_hubert_t']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 's_dbw']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'silhouette']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'IIndex']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'SDBW']	0.31184636259263127	['point_biserial', 'Banfeld_Raferty', 'calinski_harabasz_score']	0.31184636259263127
triangle1	['silhouette', 'i_index', 'Banfeld_Raferty']	0.3954702014403507	['silhouette', 'i_index', 'Davies_Bouldin']	0.3954702014403507	['silhouette', 'i_index', 'Dunns_index']	0.3954702014403507	['silhouette', 'i_index', 'McClain_Rao']	0.3954702014403507	['silhouette', 'i_index', 'PBM_index']	0.3954702014403507	['silhouette', 'i_index', 'Ratkowsky_Lance']	0.3954702014403507	['silhouette', 'i_index', 'Ray_Turi']	0.3954702014403507	['silhouette', 'i_index', 'Scott_Symons']	0.3954702014403507	['silhouette', 'i_index', 'Xie_Beni']	0.3954702014403507	['silhouette', 'i_index', 'c_index']	0.3954702014403507	['silhouette', 'i_index', 'modified_hubert_t']	0.3954702014403507	['silhouette', 'i_index', 'point_biserial']	0.3954702014403507	['silhouette', 'i_index', 's_dbw']	0.3954702014403507	['silhouette', 'i_index', 'IIndex']	0.3954702014403507	['silhouette', 'i_index', 'SDBW']	0.3954702014403507	['silhouette', 'i_index', 'calinski_harabasz_score']	0.3954702014403507
smile1	['calinski_harabasz_score', 'Davies_Bouldin', 'Banfeld_Raferty']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'Dunns_index']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'McClain_Rao']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'PBM_index']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'Ratkowsky_Lance']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'Ray_Turi']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'Scott_Symons']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'Xie_Beni']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'c_index']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'i_index']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'modified_hubert_t']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'point_biserial']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 's_dbw']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'silhouette']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'IIndex']	0.4277424068468845	['calinski_harabasz_score', 'Davies_Bouldin', 'SDBW']	0.4277424068468845
spherical_4_3	['modified_hubert_t', 'i_index', 'Banfeld_Raferty']	0.3763907734056989	['IIndex', 'i_index', 'Banfeld_Raferty']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Davies_Bouldin']	0.3763907734056989	['IIndex', 'i_index', 'Davies_Bouldin']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Dunns_index']	0.3763907734056989	['IIndex', 'i_index', 'Dunns_index']	0.3763907734056989	['modified_hubert_t', 'i_index', 'McClain_Rao']	0.3763907734056989	['IIndex', 'i_index', 'McClain_Rao']	0.3763907734056989	['modified_hubert_t', 'i_index', 'PBM_index']	0.3763907734056989	['IIndex', 'i_index', 'PBM_index']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Ratkowsky_Lance']	0.3763907734056989	['IIndex', 'i_index', 'Ratkowsky_Lance']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Ray_Turi']	0.3763907734056989	['IIndex', 'i_index', 'Ray_Turi']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Scott_Symons']	0.3763907734056989	['IIndex', 'i_index', 'Scott_Symons']	0.3763907734056989	['modified_hubert_t', 'i_index', 'Xie_Beni']	0.3763907734056989	['IIndex', 'i_index', 'Xie_Beni']	0.3763907734056989	['modified_hubert_t', 'i_index', 'c_index']	0.3763907734056989	['IIndex', 'i_index', 'c_index']	0.3763907734056989	['IIndex', 'i_index', 'modified_hubert_t']	0.3763907734056989	['modified_hubert_t', 'i_index', 'point_biserial']	0.3763907734056989	['IIndex', 'i_index', 'point_biserial']	0.3763907734056989	['modified_hubert_t', 'i_index', 's_dbw']	0.3763907734056989	['IIndex', 'i_index', 's_dbw']	0.3763907734056989	['modified_hubert_t', 'i_index', 'silhouette']	0.3763907734056989	['IIndex', 'i_index', 'silhouette']	0.3763907734056989	['modified_hubert_t', 'i_index', 'IIndex']	0.3763907734056989	['modified_hubert_t', 'i_index', 'SDBW']	0.3763907734056989	['IIndex', 'i_index', 'SDBW']	0.3763907734056989	['modified_hubert_t', 'i_index', 'calinski_harabasz_score']	0.3763907734056989	['IIndex', 'i_index', 'calinski_harabasz_score']	0.3763907734056989
sizes5	['calinski_harabasz_score', 'Davies_Bouldin', 'Banfeld_Raferty']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'Dunns_index']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'McClain_Rao']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'PBM_index']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'Ratkowsky_Lance']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'Ray_Turi']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'Scott_Symons']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'Xie_Beni']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'c_index']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'i_index']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'modified_hubert_t']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'point_biserial']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 's_dbw']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'silhouette']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'IIndex']	0.42043628013777273	['calinski_harabasz_score', 'Davies_Bouldin', 'SDBW']	0.42043628013777273
iono	['modified_hubert_t', 'Scott_Symons', 'Banfeld_Raferty']	1.0	['modified_hubert_t', 'Scott_Symons', 'Davies_Bouldin']	1.0	['modified_hubert_t', 'Scott_Symons', 'Dunns_index']	1.0	['modified_hubert_t', 'Scott_Symons', 'McClain_Rao']	1.0	['modified_hubert_t', 'Scott_Symons', 'PBM_index']	1.0	['modified_hubert_t', 'Scott_Symons', 'Ratkowsky_Lance']	1.0	['modified_hubert_t', 'Scott_Symons', 'Ray_Turi']	1.0	['modified_hubert_t', 'Scott_Symons', 'Xie_Beni']	1.0	['modified_hubert_t', 'Scott_Symons', 'c_index']	1.0	['modified_hubert_t', 'Scott_Symons', 'i_index']	1.0	['modified_hubert_t', 'Scott_Symons', 'point_biserial']	1.0	['modified_hubert_t', 'Scott_Symons', 's_dbw']	1.0	['modified_hubert_t', 'Scott_Symons', 'silhouette']	1.0	['modified_hubert_t', 'Scott_Symons', 'IIndex']	1.0	['modified_hubert_t', 'Scott_Symons', 'SDBW']	1.0	['modified_hubert_t', 'Scott_Symons', 'calinski_harabasz_score']	1.0
long1	['modified_hubert_t', 'Davies_Bouldin', 'Banfeld_Raferty']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'Dunns_index']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'McClain_Rao']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'PBM_index']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'Ratkowsky_Lance']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'Ray_Turi']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'Scott_Symons']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'Xie_Beni']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'c_index']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'i_index']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'point_biserial']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 's_dbw']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'silhouette']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'IIndex']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'SDBW']	0.420979020979021	['modified_hubert_t', 'Davies_Bouldin', 'calinski_harabasz_score']	0.420979020979021
tae	['s_dbw', 'modified_hubert_t', 'Banfeld_Raferty']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Davies_Bouldin']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Dunns_index']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'McClain_Rao']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'PBM_index']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Ratkowsky_Lance']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Ray_Turi']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Scott_Symons']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'Xie_Beni']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'c_index']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'i_index']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'point_biserial']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'silhouette']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'IIndex']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'SDBW']	0.9999582507045195	['s_dbw', 'modified_hubert_t', 'calinski_harabasz_score']	0.9999582507045195	['SDBW', 's_dbw', 'Banfeld_Raferty']	0.9999582507045195	['SDBW', 's_dbw', 'Davies_Bouldin']	0.9999582507045195	['SDBW', 's_dbw', 'Dunns_index']	0.9999582507045195	['SDBW', 's_dbw', 'McClain_Rao']	0.9999582507045195	['SDBW', 's_dbw', 'PBM_index']	0.9999582507045195	['SDBW', 's_dbw', 'Ratkowsky_Lance']	0.9999582507045195	['SDBW', 's_dbw', 'Ray_Turi']	0.9999582507045195	['SDBW', 's_dbw', 'Scott_Symons']	0.9999582507045195	['SDBW', 's_dbw', 'Xie_Beni']	0.9999582507045195	['SDBW', 's_dbw', 'c_index']	0.9999582507045195	['SDBW', 's_dbw', 'i_index']	0.9999582507045195	['SDBW', 's_dbw', 'modified_hubert_t']	0.9999582507045195	['SDBW', 's_dbw', 'point_biserial']	0.9999582507045195	['SDBW', 's_dbw', 'silhouette']	0.9999582507045195	['SDBW', 's_dbw', 'IIndex']	0.9999582507045195	['SDBW', 's_dbw', 'calinski_harabasz_score']	0.9999582507045195
sonar	['s_dbw', 'modified_hubert_t', 'Banfeld_Raferty']	1.0	['s_dbw', 'modified_hubert_t', 'Davies_Bouldin']	1.0	['s_dbw', 'modified_hubert_t', 'Dunns_index']	1.0	['s_dbw', 'modified_hubert_t', 'McClain_Rao']	1.0	['s_dbw', 'modified_hubert_t', 'PBM_index']	1.0	['s_dbw', 'modified_hubert_t', 'Ratkowsky_Lance']	1.0	['s_dbw', 'modified_hubert_t', 'Ray_Turi']	1.0	['s_dbw', 'modified_hubert_t', 'Scott_Symons']	1.0	['s_dbw', 'modified_hubert_t', 'Xie_Beni']	1.0	['s_dbw', 'modified_hubert_t', 'c_index']	1.0	['s_dbw', 'modified_hubert_t', 'i_index']	1.0	['s_dbw', 'modified_hubert_t', 'point_biserial']	1.0	['s_dbw', 'modified_hubert_t', 'silhouette']	1.0	['s_dbw', 'modified_hubert_t', 'IIndex']	1.0	['s_dbw', 'modified_hubert_t', 'SDBW']	1.0	['s_dbw', 'modified_hubert_t', 'calinski_harabasz_score']	1.0
spiral	['SDBW', 'modified_hubert_t', 'Banfeld_Raferty']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Davies_Bouldin']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Dunns_index']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'McClain_Rao']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'PBM_index']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Ratkowsky_Lance']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Ray_Turi']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Scott_Symons']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'Xie_Beni']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'c_index']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'i_index']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'point_biserial']	0.8092057196534811	['SDBW', 'modified_hubert_t', 's_dbw']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'silhouette']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'IIndex']	0.8092057196534811	['SDBW', 'modified_hubert_t', 'calinski_harabasz_score']	0.8092057196534811
