2d-30c-no1	2	k-means++	300	10	auto	0.3233842659090764
elly2_d3_c2	2	k-means++	300	10	auto	0.5884247163607015
cure-t0-500n-3D-7S	2	k-means++	300	10	auto	0.46727048239530455
cure-t1-2000n-2D	2	k-means++	300	10	auto	0.4812451754767139
hypercube	2	k-means++	300	10	auto	0.5000000000000008
4d-10c-no2	2	k-means++	300	10	auto	0.3425458114078045
elly1_d3_c35	2	k-means++	300	10	auto	0.26735907993587893
donutcurves	2	k-means++	300	10	auto	0.6666666666666666
4d-10c-no1	2	k-means++	300	10	auto	0.3585565146065006
R15	2	k-means++	300	10	auto	0.3981066855692737
elly1_d2_c40	2	k-means++	300	10	auto	0.23029440902334677
elly2_d4_c15	2	k-means++	300	10	auto	0.21128234734846102
elly2_d2_c12	2	k-means++	300	10	auto	0.33552241816537587
cure-t0-500n-3D-6S	2	k-means++	300	10	auto	0.5404073765214293
dartboard1	2	k-means++	300	10	auto	8.542470676839779e-16
elly1_d3_c2	2	k-means++	300	10	auto	0.6397402361713569
elly2_d3_c20	2	k-means++	300	10	auto	0.31776473554251905
elly0_d3_c2	2	k-means++	300	10	auto	0.6878048637190822
2d-20c-no1	2	k-means++	300	10	auto	0.37890715382729795
2d-7c-no1	2	k-means++	300	10	auto	0.40909569593649703
triangle1	2	k-means++	300	10	auto	0.47223137742415405
elly0_d3_c25	2	k-means++	300	10	auto	0.2576919649919749
elly2_d4_c2	2	k-means++	300	10	auto	0.7775184496926547
elly2_d4_c12	2	k-means++	300	10	auto	0.3490446693882696
elly-2d10c13s	2	k-means++	300	10	auto	0.18825801161299716
3d-7c-no0	2	k-means++	300	10	auto	0.4100333791202049
2d-2c-no2	2	k-means++	300	10	auto	0.8511485459942829
elly2_d4_c5	2	k-means++	300	10	auto	0.5645791261832163
elly0_d4_c30	2	k-means++	300	10	auto	0.24007195610069423
elly0_d3_c15	2	k-means++	300	10	auto	0.31954566837260756
cure-t1-500n-3D-6S	2	k-means++	300	10	auto	0.6056708741692348
2d-5c-no2	2	k-means++	300	10	auto	0.6078859684576379
elliptical_10_2	2	k-means++	300	10	auto	0.4169840344643996
compound	2	k-means++	300	10	auto	0.5877049818119607
2sp2glob	2	k-means++	300	10	auto	0.644963800743125
cure-t2-500n-4D-2S	2	k-means++	300	10	auto	0.5443788418860338
cure-t2-500n-4D-5S	2	k-means++	300	10	auto	0.5375246132823804
zoo	2	k-means++	300	10	auto	0.3128631549057389
long2	2	k-means++	300	10	auto	0.0007067220095651345
elly0_d3_c35	2	k-means++	300	10	auto	0.23949751446026518
cure-t1-500n-5D-6S	2	k-means++	300	10	auto	0.6056708741692348
elly1_d4_c25	2	k-means++	300	10	auto	0.2897735039503385
2d-12c-no0	2	k-means++	300	10	auto	0.41880462245304045
elly2_d4_c30	2	k-means++	300	10	auto	0.26105536606301405
cure-t1-500n-5D-3S	2	k-means++	300	10	auto	0.6056708741692348
cure-t2-500n-4D-6S	2	k-means++	300	10	auto	0.5415165303296813
