dataset	silhouette_score	calinski_harabasz_score	davies_bouldin_score	SSE	nSSE	ARI	MIS	v_measure	n_clusters	init	max_iter	n_init	algorithm
s3	0.426352467	5648.653507	0.719730201	5.02217E+13	5022166890	0.443344659	0.579335759	0.681591141	7	k-means++	300	10	auto
s3	0.443602454	5432.07251	0.758485094	9.17725E+13	9177252638	0.286787582	0.426485851	0.568233399	4	k-means++	300	10	auto
s3	0.412083223	5363.319159	0.894995706	6.14029E+13	6140285310	0.405350459	0.529618921	0.639865472	6	k-means++	300	10	auto
s3	0.410086623	5258.693463	0.840956697	7.50541E+13	7505411346	0.351511874	0.482139061	0.607490786	5	k-means++	300	10	auto
s3	0.437849241	4500.845857	0.881345355	1.39615E+14	13961474964	0.207693716	0.336366625	0.48033836	3	k-means++	300	10	auto
s3	0.431890886	4291.678862	0.993006759	2.10429E+14	21042874501	0.109257937	0.207439489	0.331710987	2	k-means++	300	10	auto
s4	0.483455784	6204.59133	0.6579482	1.57062E+13	1570618575	0.632707397	0.719032393	0.721703992	15	k-means++	300	10	auto
s4	0.475710187	6130.830752	0.668964104	1.48774E+13	1487741196	0.624810339	0.708320472	0.717470035	16	k-means++	300	10	auto
s4	0.480309258	6032.035356	0.706008045	1.42079E+13	1420786205	0.616706694	0.699346281	0.713091829	17	k-means++	300	10	auto
s4	0.468486867	6017.385194	0.660617589	1.734E+13	1733998635	0.615210595	0.704484829	0.716696822	14	k-means++	300	10	auto
s4	0.476334706	6009.080853	0.717558183	1.34571E+13	1345710433	0.608164495	0.688688236	0.709088762	18	k-means++	300	10	auto
s4	0.471381828	5892.957808	0.764678785	1.29796E+13	1297964193	0.597264527	0.679571352	0.706188439	19	k-means++	300	10	auto
s4	0.466903581	5817.830724	0.815963079	1.24756E+13	1247559803	0.584578064	0.671844238	0.701853595	20	k-means++	300	10	auto
s4	0.461345186	5800.009197	0.664870741	1.9349E+13	1934895663	0.587473362	0.683362052	0.706456425	13	k-means++	300	10	auto
s4	0.469456566	5783.572997	0.764879251	1.19425E+13	1194247830	0.581671834	0.666614144	0.700454276	21	k-means++	300	10	auto
s4	0.460583696	5705.032703	0.80802064	1.15448E+13	1154482798	0.578818153	0.662697508	0.701674926	22	k-means++	300	10	auto
s4	0.444110122	5645.066831	0.802833544	1.11507E+13	1115070224	0.573516658	0.654133792	0.695878217	23	k-means++	300	10	auto
s4	0.456526026	5619.877631	0.820588497	1.07276E+13	1072761495	0.561140768	0.64697748	0.69382918	24	k-means++	300	10	auto
s4	0.440474196	5586.369677	0.811302634	1.03541E+13	1035411148	0.556164562	0.643520599	0.692758631	25	k-means++	300	10	auto
s4	0.43206225	5568.987975	0.811442388	7.39442E+12	739441968.4	0.49504374	0.598219516	0.673018086	35	k-means++	300	10	auto
s4	0.427919067	5567.981649	0.795650505	6.80621E+12	680621285.7	0.474632899	0.583272316	0.664279761	38	k-means++	300	10	auto
s4	0.444108551	5556.306799	0.796516796	1.00044E+13	1000437887	0.555933018	0.639061406	0.692131529	26	k-means++	300	10	auto
s4	0.436293319	5554.272042	0.810297533	8.1156E+12	811560095.5	0.51669219	0.609407737	0.676749927	32	k-means++	300	10	auto
s4	0.435226574	5540.307399	0.785708445	6.33404E+12	633404244.1	0.469471764	0.579251574	0.666189923	41	k-means++	300	10	auto
s4	0.428629361	5531.506511	0.809595995	6.67301E+12	667301430.4	0.470215763	0.581083914	0.66329982	39	k-means++	300	10	auto
s4	0.45043348	5527.299515	0.685691026	2.19416E+13	2194158571	0.556227603	0.662192539	0.695886734	12	k-means++	300	10	auto
s4	0.430628205	5517.669565	0.809603726	8.4339E+12	843389627.4	0.522399373	0.613861869	0.679791911	31	k-means++	300	10	auto
s4	0.414704364	5514.818441	0.777815339	5.79118E+12	579117990.6	0.451438131	0.566830365	0.659611165	45	k-means++	300	10	auto
s4	0.436724855	5510.96427	0.834492135	9.70692E+12	970691955.1	0.542129418	0.630956577	0.685843318	27	k-means++	300	10	auto
s4	0.395945124	5509.010013	0.80456411	5.43081E+12	543080811.9	0.431990791	0.557592483	0.654569419	48	k-means++	300	10	auto
s4	0.451806791	5508.90696	0.836746478	9.36059E+12	936059131.6	0.539232072	0.628206836	0.686482081	28	k-means++	300	10	auto
s4	0.436034575	5505.409555	0.819164491	7.69971E+12	769971161.9	0.497392289	0.602348627	0.675060753	34	k-means++	300	10	auto
s4	0.425966478	5504.598626	0.784996191	5.55205E+12	555204605.3	0.44322533	0.560644543	0.654010462	47	k-means++	300	10	auto
s4	0.347048656	5503.391391	0.786625081	1.97161E+12	197161077.7	0.238738425	0.450975554	0.600041317	130	k-means++	300	10	auto
s4	0.425278788	5501.672376	0.782220623	7.07424E+12	707424197.7	0.489383309	0.590384009	0.66830529	37	k-means++	300	10	auto
s4	0.456387749	5500.777817	0.795074051	7.94187E+12	794186938.7	0.510959917	0.605881033	0.676337273	33	k-means++	300	10	auto
s4	0.44298252	5499.104612	0.847332151	9.05065E+12	905065003	0.524002251	0.620507077	0.682375057	29	k-means++	300	10	auto
s4	0.428430716	5495.088088	0.786037658	6.08481E+12	608481312.5	0.452150882	0.568445598	0.657410849	43	k-means++	300	10	auto
s4	0.313666664	5486.031308	0.814878878	2.34743E+12	234743181	0.267196297	0.466035708	0.606648717	110	k-means++	300	10	auto
s4	0.441305566	5480.949283	0.797182802	7.29952E+12	729951691.2	0.48938222	0.5948534	0.670298146	36	k-means++	300	10	auto
s4	0.446900049	5478.011499	0.825890346	8.77888E+12	877888277.1	0.533923956	0.619960405	0.682840644	30	k-means++	300	10	auto
s4	0.408902667	5475.038088	0.809094055	6.56966E+12	656965745.1	0.479177447	0.582126281	0.666426697	40	k-means++	300	10	auto
s4	0.323380455	5474.147795	0.79484046	2.15183E+12	215182846.6	0.25817596	0.460747701	0.605311836	120	k-means++	300	10	auto
s4	0.326912586	5474.072897	0.79698556	3.25533E+12	325533495.7	0.315867564	0.498264032	0.622827163	80	k-means++	300	10	auto
s4	0.325397914	5449.413939	0.800640289	2.60478E+12	260478425.7	0.280251899	0.472877897	0.608316342	100	k-means++	300	10	auto
s4	0.399901651	5449.356296	0.822207652	5.26714E+12	526713654.8	0.417639766	0.553322983	0.653123202	50	k-means++	300	10	auto
s4	0.394047956	5436.083134	0.828253288	5.74423E+12	574422534.8	0.423488577	0.557858745	0.651578834	46	k-means++	300	10	auto
s4	0.369704092	5429.123206	0.808027835	4.39556E+12	439555876.6	0.386919102	0.53190949	0.64155472	60	k-means++	300	10	auto
s4	0.406073605	5419.844293	0.837520403	5.40454E+12	540454003.7	0.420481894	0.550388279	0.647267098	49	k-means++	300	10	auto
s4	0.419873232	5415.480356	0.821180151	6.32086E+12	632085690.1	0.462433854	0.573219581	0.661060478	42	k-means++	300	10	auto
s4	0.398627545	5413.547542	0.824128937	6.03272E+12	603271786.4	0.438121651	0.564205948	0.655375654	44	k-means++	300	10	auto
s4	0.361427711	5413.366261	0.819202372	3.76998E+12	376998432.9	0.344310173	0.51205005	0.629668293	70	k-means++	300	10	auto
s4	0.349676748	5406.404295	0.796286667	3.29562E+12	329561594.9	0.327179217	0.501305713	0.626024996	80	k-means++	300	10	auto
s4	0.434233345	5219.91952	0.719088195	2.52459E+13	2524585091	0.525945529	0.63668062	0.680371412	11	k-means++	300	10	auto
s4	0.417237067	5057.776357	0.738391409	2.85895E+13	2858947293	0.491406408	0.607189097	0.662299989	10	k-means++	300	10	auto
s4	0.41368918	4976.696864	0.774852935	3.22364E+13	3223643777	0.460225942	0.576696295	0.640694261	9	k-means++	300	10	auto
s4	0.407587481	4872.640393	0.815488696	3.69469E+13	3694688041	0.449330535	0.560500534	0.638846775	8	k-means++	300	10	auto
s4	0.400992653	4804.003199	0.789427646	4.27276E+13	4272762465	0.40244682	0.523226285	0.610720044	7	k-means++	300	10	auto
s4	0.366993451	4545.865991	0.768278459	5.213E+13	5212996018	0.355405582	0.482633281	0.584454564	6	k-means++	300	10	auto
s4	0.358693356	4511.793322	0.830924993	6.27327E+13	6273271107	0.318922016	0.442944033	0.558533954	5	k-means++	300	10	auto
s4	0.374392697	4314.831378	0.844709431	8.05883E+13	8058828491	0.266782403	0.390458522	0.518799818	4	k-means++	300	10	auto
s4	0.388197748	4060.900121	0.839840909	1.10229E+14	11022948552	0.194772635	0.311045984	0.444128103	3	k-means++	300	10	auto
s4	0.361333036	3266.351714	1.127489143	1.75012E+14	17501248735	0.111306849	0.202641597	0.323382447	2	k-means++	300	10	auto
seeds_dataset	0.471933732	375.8049614	0.75331397	587.3186116	0.39953647	0.001848175	0.001660531	0.010451095	3	k-means++	300	10	auto
seeds_dataset	0.519447565	351.2353129	0.688558702	1011.612265	0.688171609	0.001266842	0.000921846	0.00657666	2	k-means++	300	10	auto
seeds_dataset	0.395360026	327.8353196	0.891271487	471.0271457	0.32042663	0.003871232	0.003893441	0.016029306	4	k-means++	300	10	auto
seeds_dataset	0.361323408	310.3318398	0.91526745	385.5072923	0.262249859	-0.002266663	-0.000503648	0.013921829	5	k-means++	300	10	auto
seeds_dataset	0.215358558	305.9696651	0.401820249	5.501585722	0.003742575	0.003215438	0.015319638	0.268464831	130	k-means++	300	10	auto
seeds_dataset	0.360839383	301.9060923	0.93001883	323.8050937	0.220275574	0.000100509	0.000568136	0.017940341	6	k-means++	300	10	auto
seeds_dataset	0.362074429	297.6255068	0.933261204	240.4022684	0.163538958	-0.00115702	-0.003226504	0.018036587	8	k-means++	300	10	auto
seeds_dataset	0.226832457	295.2552162	0.465273136	6.949159422	0.004727319	0.004051362	0.017312306	0.257658124	120	k-means++	300	10	auto
seeds_dataset	0.353984912	294.544771	0.942280692	280.2308436	0.190633227	0.002469648	0.000942787	0.020998081	7	k-means++	300	10	auto
seeds_dataset	0.363510795	290.9619904	0.901403794	216.1945726	0.147071138	-0.001648529	-0.001914516	0.022264008	9	k-means++	300	10	auto
seeds_dataset	0.261917162	286.4926041	0.502300623	8.681942639	0.005906083	0.001051512	0.004461387	0.22668789	110	k-means++	300	10	auto
seeds_dataset	0.366072753	282.9089205	0.861858765	198.0825822	0.134750056	0.00101706	0.001668024	0.029176767	10	k-means++	300	10	auto
seeds_dataset	0.26218973	277.6794061	0.549999027	10.8398889	0.007374074	0.002270446	0.013002736	0.223333992	100	k-means++	300	10	auto
seeds_dataset	0.30636801	273.6944474	0.62070041	16.25519801	0.011057958	0.00195346	0.00763155	0.183938041	80	k-means++	300	10	auto
seeds_dataset	0.326189688	272.4808933	0.90772721	185.1183309	0.125930837	0.000488769	0.004116802	0.03480435	11	k-means++	300	10	auto
seeds_dataset	0.342990167	269.3787822	0.863509225	170.3582394	0.115889959	0.002964233	0.005327266	0.039586574	12	k-means++	300	10	auto
seeds_dataset	0.300608084	268.8742994	0.640926329	16.54483463	0.01125499	0.000669826	0.004458617	0.179603774	80	k-means++	300	10	auto
seeds_dataset	0.332080912	267.2418597	0.812498548	83.84198727	0.057035365	-0.000408578	0.004602201	0.064940327	23	k-means++	300	10	auto
seeds_dataset	0.342336005	266.9833403	0.794481908	55.20505756	0.037554461	0.00121407	0.007817592	0.092266051	33	k-means++	300	10	auto
seeds_dataset	0.326750021	266.716989	0.706901261	25.68110895	0.017470142	0.002407349	0.011448844	0.154441439	60	k-means++	300	10	auto
seeds_dataset	0.323668917	266.5815809	0.878886826	135.0527183	0.091872597	-0.000358334	0.004234117	0.044622899	15	k-means++	300	10	auto
seeds_dataset	0.332505673	265.6839662	0.782289777	33.90909012	0.023067408	-0.001342625	0.003372883	0.120626956	49	k-means++	300	10	auto
seeds_dataset	0.331285547	264.3805856	0.847895279	126.8481509	0.086291259	-0.001709621	0.003105262	0.045640671	16	k-means++	300	10	auto
seeds_dataset	0.306107965	264.2508031	0.667908638	20.7245963	0.014098365	0.000814915	0.010184587	0.170234265	70	k-means++	300	10	auto
seeds_dataset	0.335657388	263.7347557	0.88373072	159.3813446	0.108422683	-0.001062509	-0.001919263	0.031956697	13	k-means++	300	10	auto
seeds_dataset	0.327128293	263.4977305	0.89577856	119.0600677	0.080993243	-0.000492283	0.003777042	0.048730814	17	k-means++	300	10	auto
seeds_dataset	0.325687241	262.831099	0.817929319	62.74891587	0.042686337	-0.001500929	0.00378376	0.079059798	30	k-means++	300	10	auto
seeds_dataset	0.331442472	262.188546	0.888911671	147.89799	0.100610878	-0.003659342	-0.004612686	0.030300758	14	k-means++	300	10	auto
seeds_dataset	0.330825057	261.9351511	0.822351899	89.88658402	0.061147336	-0.001759479	0.00281363	0.060184973	22	k-means++	300	10	auto
seeds_dataset	0.328248127	261.2835474	0.789912538	47.54459377	0.032343261	-0.000839357	0.001297765	0.093812454	38	k-means++	300	10	auto
seeds_dataset	0.327683015	261.2769232	0.882413106	112.6984474	0.07666561	-0.002215893	-8.01E-05	0.045660145	18	k-means++	300	10	auto
seeds_dataset	0.334601187	260.6298829	0.811053592	43.38744412	0.029515268	-0.000971264	0.004484201	0.105139251	41	k-means++	300	10	auto
seeds_dataset	0.335807579	260.5189747	0.813397323	52.69488221	0.035846859	0.000951551	0.010590927	0.101363641	35	k-means++	300	10	auto
seeds_dataset	0.325808846	260.5035553	0.867135656	71.55353318	0.048675873	-0.00325137	-0.003256973	0.062497778	27	k-means++	300	10	auto
seeds_dataset	0.327365392	259.819415	0.830897539	106.7211477	0.07259942	-0.003570132	0.000443867	0.04909308	19	k-means++	300	10	auto
seeds_dataset	0.31748308	259.5832082	0.839888921	82.17325308	0.055900172	-0.001057952	0.004398212	0.067088984	24	k-means++	300	10	auto
seeds_dataset	0.323472939	259.5347013	0.878675158	95.55415289	0.065002825	-0.001762223	0.002209214	0.056168938	21	k-means++	300	10	auto
seeds_dataset	0.322283941	259.3569498	0.797720633	39.89058002	0.027136449	-0.001540374	0.002110019	0.108238099	44	k-means++	300	10	auto
seeds_dataset	0.323376284	259.3100943	0.832083232	51.16344054	0.034805062	0.003144299	0.015249395	0.110003261	36	k-means++	300	10	auto
seeds_dataset	0.322927502	258.2805025	0.82445155	59.15109784	0.040238842	-0.004867937	-0.006000891	0.070771823	32	k-means++	300	10	auto
seeds_dataset	0.322386526	257.7222614	0.828811303	36.88864028	0.025094313	0.002921503	0.014255886	0.13286231	47	k-means++	300	10	auto
seeds_dataset	0.326238625	257.6365812	0.749587725	35.90734151	0.024426763	0.001964815	0.005945543	0.123513515	48	k-means++	300	10	auto
seeds_dataset	0.324718399	257.5768308	0.824587195	101.6475306	0.06914798	-0.000437941	0.003921866	0.056884059	20	k-means++	300	10	auto
seeds_dataset	0.326590681	257.1577857	0.820410555	61.67595816	0.041956434	-0.000306976	0.00065271	0.077658178	31	k-means++	300	10	auto
seeds_dataset	0.317460337	256.9446379	0.818061161	49.93464068	0.033969143	-0.002958764	-0.002183514	0.086762608	37	k-means++	300	10	auto
seeds_dataset	0.323043365	256.7036417	0.792780238	42.7327826	0.02906992	-0.000777473	0.001996322	0.103530438	42	k-means++	300	10	auto
seeds_dataset	0.320320017	256.5948898	0.816107082	41.50365128	0.028233776	0.000718123	0.007599997	0.114418896	43	k-means++	300	10	auto
seeds_dataset	0.328910614	256.3272002	0.799726936	75.91613748	0.051643631	-0.003588759	-0.00501279	0.058682084	26	k-means++	300	10	auto
seeds_dataset	0.325762515	256.1987892	0.817481263	69.72637379	0.047432907	-0.001197287	0.005467854	0.07807081	28	k-means++	300	10	auto
seeds_dataset	0.317055328	255.9830485	0.828783629	66.99211914	0.04557287	-0.001317316	0.006019899	0.08081001	29	k-means++	300	10	auto
seeds_dataset	0.328756676	255.7312867	0.774612119	38.21618531	0.025997405	-0.001111943	-0.00151682	0.107517724	46	k-means++	300	10	auto
seeds_dataset	0.325713226	255.4540546	0.783419352	45.63191832	0.031042121	-0.000928006	0.005514406	0.104476908	40	k-means++	300	10	auto
seeds_dataset	0.325479471	255.4380134	0.786317961	34.32948114	0.023353389	0.000206975	0.009931363	0.132695054	50	k-means++	300	10	auto
seeds_dataset	0.316683208	254.0459871	0.792646249	39.56402368	0.026914302	-0.000375487	0.002060665	0.11048207	45	k-means++	300	10	auto
seeds_dataset	0.298567494	251.6096501	0.865091858	47.78943644	0.032509821	-0.001942306	-0.003156366	0.089444167	39	k-means++	300	10	auto
seeds_dataset	0.308546962	248.5387766	0.863560075	81.81762127	0.055658246	-0.002012539	-0.001997894	0.059778944	25	k-means++	300	10	auto
seeds_dataset	0.322082085	248.4961095	0.846455556	57.148136	0.038876283	0.000738309	0.005934017	0.09325667	34	k-means++	300	10	auto
Tetragonula	0.238228993	2719.36019	0.376377269	1122855041	317190.6896	0.083901457	0.180706543	0.55885205	130	k-means++	300	10	auto
Tetragonula	0.239011969	2464.087676	0.396909497	1469902683	415226.7467	0.0967808	0.203471513	0.568843847	120	k-means++	300	10	auto
Tetragonula	0.261843058	2174.017016	0.422504038	1975403102	558023.4752	0.126957241	0.231983008	0.583218866	110	k-means++	300	10	auto
Tetragonula	0.272805199	1984.418849	0.462559835	2571433589	726393.6693	0.150871784	0.256622749	0.594269513	100	k-means++	300	10	auto
Tetragonula	0.487747183	1741.290101	0.669112082	16372567271	4625019.003	0.422067718	0.527312947	0.728291974	28	k-means++	300	10	auto
Tetragonula	0.503005877	1721.304915	0.564576937	23070249470	6517019.624	0.536703973	0.603620326	0.768621144	21	k-means++	300	10	auto
Tetragonula	0.500562391	1719.641205	0.660444354	20810680561	5878723.322	0.513635575	0.576156309	0.752900911	23	k-means++	300	10	auto
Tetragonula	0.462572157	1718.222831	0.740615338	14724306561	4159408.633	0.396169382	0.50224248	0.715517313	31	k-means++	300	10	auto
Tetragonula	0.500629223	1713.699998	0.556089422	24496233298	6919839.915	0.559896138	0.620845193	0.779599012	20	k-means++	300	10	auto
Tetragonula	0.487197032	1713.549333	0.650939389	21974967972	6207618.071	0.44254435	0.554637442	0.732425146	22	k-means++	300	10	auto
Tetragonula	0.288635699	1712.411767	0.533621081	4281483409	1209458.59	0.200034491	0.315315422	0.623708508	80	k-means++	300	10	auto
Tetragonula	0.494202753	1712.105831	0.561511078	25990509786	7341951.917	0.553762158	0.616601651	0.769012165	19	k-means++	300	10	auto
Tetragonula	0.505785957	1707.327019	0.649888893	19042737348	5379304.335	0.515262687	0.57047736	0.755011893	25	k-means++	300	10	auto
Tetragonula	0.504340106	1702.859358	0.652877781	18246053075	5154252.281	0.498117444	0.551989834	0.741846208	26	k-means++	300	10	auto
Tetragonula	0.486979106	1701.952124	0.71746177	17473693063	4936071.487	0.431398022	0.532557842	0.731434836	27	k-means++	300	10	auto
Tetragonula	0.452469859	1692.941533	0.728302511	15531531936	4387438.4	0.395205816	0.504886978	0.71489358	30	k-means++	300	10	auto
Tetragonula	0.494150838	1687.109976	0.697624533	20197789421	5705590.232	0.501776744	0.559628093	0.741830809	24	k-means++	300	10	auto
Tetragonula	0.483546145	1678.818871	0.770498654	13992964300	3952814.774	0.401726078	0.495076438	0.712737667	33	k-means++	300	10	auto
Tetragonula	0.430733823	1677.870861	0.756639431	14521632600	4102156.102	0.36544804	0.491905286	0.709232527	32	k-means++	300	10	auto
Tetragonula	0.453895308	1674.956522	0.719063575	16334340548	4614220.494	0.415026905	0.517049155	0.722791705	29	k-means++	300	10	auto
Tetragonula	0.276151762	1666.092661	0.611460794	4400372184	1243042.99	0.164388786	0.297920429	0.610533633	80	k-means++	300	10	auto
Tetragonula	0.410215912	1662.172395	0.793331131	12735057048	3597473.742	0.32720043	0.456227607	0.687965734	36	k-means++	300	10	auto
Tetragonula	0.446646575	1660.111306	0.745681557	12336022607	3484752.149	0.339221765	0.454578666	0.685463274	37	k-means++	300	10	auto
Tetragonula	0.470241631	1653.628334	0.733939241	13708828862	3872550.526	0.36138657	0.4732769	0.696071753	34	k-means++	300	10	auto
Tetragonula	0.424919932	1624.277402	0.748139852	12206194089	3448077.426	0.313853067	0.450722724	0.686179963	38	k-means++	300	10	auto
Tetragonula	0.379794471	1621.569787	0.795482916	10207241577	2883401.575	0.275124648	0.418635187	0.670125931	44	k-means++	300	10	auto
Tetragonula	0.421886226	1618.372325	0.802980605	11869179484	3352875.561	0.333867403	0.446173872	0.68285732	39	k-means++	300	10	auto
Tetragonula	0.43794053	1615.752137	0.738615738	11525863574	3255893.665	0.34636183	0.455865698	0.69433406	40	k-means++	300	10	auto
Tetragonula	0.443961878	1615.04447	0.842647655	13556617263	3829552.899	0.382555746	0.478846766	0.70458101	35	k-means++	300	10	auto
Tetragonula	0.380101015	1605.355637	0.768298197	10609645623	2997075.035	0.320206474	0.431735796	0.677187145	43	k-means++	300	10	auto
Tetragonula	0.481713907	1603.26168	0.565855153	29495027161	8331928.577	0.529747612	0.613761871	0.751873014	18	k-means++	300	10	auto
Tetragonula	0.375417011	1597.909366	0.742600253	9281700157	2621949.197	0.308109598	0.407925512	0.664461886	48	k-means++	300	10	auto
Tetragonula	0.391893641	1597.340421	0.717869136	9799471200	2768212.203	0.299484282	0.423174539	0.675517812	46	k-means++	300	10	auto
Tetragonula	0.372248518	1595.722244	0.802713349	10989556701	3104394.548	0.258260076	0.414031522	0.661403367	42	k-means++	300	10	auto
Tetragonula	0.325839145	1592.966748	0.588899911	5605345250	1583430.862	0.228923035	0.343912611	0.637054244	70	k-means++	300	10	auto
Tetragonula	0.353329165	1583.19394	0.733925493	9124400926	2577514.386	0.237427083	0.390446203	0.651987992	49	k-means++	300	10	auto
Tetragonula	0.396443958	1567.643512	0.743178461	9716847288	2744872.115	0.31867739	0.422737536	0.675408718	47	k-means++	300	10	auto
Tetragonula	0.338575394	1563.873898	0.796774147	10289176671	2906547.082	0.238473498	0.397117126	0.65040785	45	k-means++	300	10	auto
Tetragonula	0.38449256	1555.654267	0.810982551	11612030979	3280234.74	0.334399432	0.443452939	0.686065427	41	k-means++	300	10	auto
Tetragonula	0.58258618	1554.768269	0.434336583	32438244299	9163345.847	0.698776554	0.695652894	0.815352901	17	k-means++	300	10	auto
Tetragonula	0.33555162	1554.260135	0.68692312	7120487050	2011437.02	0.274577256	0.374949232	0.653655903	60	k-means++	300	10	auto
Tetragonula	0.32444299	1532.167522	0.770902255	9186317883	2595005.052	0.232342564	0.386909805	0.650233209	50	k-means++	300	10	auto
Tetragonula	0.557791073	1470.674941	0.425404211	36703760198	10368293.84	0.618625602	0.665547231	0.762448115	16	k-means++	300	10	auto
Tetragonula	0.567605881	1397.846109	0.387048767	41508152986	11725466.95	0.618320564	0.674673494	0.763502953	15	k-means++	300	10	auto
Tetragonula	0.590205057	1272.394159	0.380050475	49227014643	13905936.34	0.665329137	0.716072445	0.786128398	14	k-means++	300	10	auto
Tetragonula	0.586946072	1158.440913	0.324562097	58687240831	16578316.62	0.728912046	0.782051738	0.816900311	13	k-means++	300	10	auto
Tetragonula	0.591007773	1070.377995	0.356355418	69396717330	19603592.47	0.730061719	0.7895008	0.819873646	12	k-means++	300	10	auto
Tetragonula	0.589604913	921.5226241	0.384428534	88594262950	25026627.95	0.731670316	0.797457203	0.823283324	11	k-means++	300	10	auto
Tetragonula	0.580676211	829.2800407	0.419786963	1.09248E+11	30861100.55	0.725905216	0.79574923	0.816157442	10	k-means++	300	10	auto
Tetragonula	0.780213945	777.3197836	0.245024081	1.30909E+11	36980053.93	0.484591143	0.639834596	0.733345425	9	k-means++	300	10	auto
Tetragonula	0.826339179	692.0444591	0.231036969	1.67084E+11	47198823.88	0.454517523	0.597599536	0.702831347	8	k-means++	300	10	auto
Tetragonula	0.822492976	620.7056467	0.47230571	2.15322E+11	60825431.07	0.454516746	0.59698395	0.702634253	7	k-means++	300	10	auto
Tetragonula	0.804442981	449.7785944	0.503620428	3.44886E+11	97425418.87	0.45821921	0.598555516	0.71161215	6	k-means++	300	10	auto
Tetragonula	0.782123056	375.8218024	0.335207806	4.95104E+11	139859889.4	0.465551757	0.599877819	0.727646677	5	k-means++	300	10	auto
Tetragonula	0.747581846	325.4478533	0.388001925	7.13679E+11	201604292.6	0.435856769	0.530225261	0.67175666	4	k-means++	300	10	auto
Tetragonula	0.704105549	293.7296609	0.468624191	1.05561E+12	298195502.7	0.447471387	0.505746123	0.680869476	3	k-means++	300	10	auto
Tetragonula	0.552533009	167.3874294	0.731808097	2.16699E+12	612145007.8	0.237593747	0.295799604	0.465398505	2	k-means++	300	10	auto
unbalance	0.859069493	221460.9872	0.290153019	2.14492E+11	16499389.45	1	1	1	8	k-means++	300	10	auto
unbalance	0.69206334	207921.8147	0.493894984	1.99949E+11	15380704.17	0.878200332	0.868451735	0.929810303	9	k-means++	300	10	auto
unbalance	0.509798187	198626.7097	0.661055103	1.86094E+11	14314954.79	0.742210472	0.767090078	0.868616556	10	k-means++	300	10	auto
unbalance	0.504565886	186718.874	0.790531598	1.78232E+11	13710133.7	0.74220216	0.762772605	0.865899013	11	k-means++	300	10	auto
unbalance	0.338521233	179565.0908	0.935001469	1.68435E+11	12956523.42	0.590207901	0.683353159	0.812577867	12	k-means++	300	10	auto
unbalance	0.338400359	175709.5218	0.874770146	1.57777E+11	12136658.06	0.535419493	0.644144231	0.784385645	13	k-means++	300	10	auto
unbalance	0.35852986	168855.1431	0.847853841	1.5153E+11	11656175.12	0.479101789	0.609369694	0.758241904	14	k-means++	300	10	auto
unbalance	0.334826703	165613.6667	0.929410998	1.43466E+11	11035846.82	0.478994618	0.606695773	0.756253204	15	k-means++	300	10	auto
unbalance	0.324070631	160388.0543	0.995996429	1.38249E+11	10634513.51	0.478445934	0.603805558	0.754091316	16	k-means++	300	10	auto
unbalance	0.335339277	158120.2171	0.974465057	1.31468E+11	10112948.33	0.420382394	0.573207069	0.729985896	17	k-means++	300	10	auto
unbalance	0.32445626	153961.545	1.136978513	1.27071E+11	9774710.208	0.47735072	0.598090002	0.749797097	18	k-means++	300	10	auto
unbalance	0.30575346	153245.3689	1.069237501	1.20593E+11	9276393.85	0.479076847	0.596882794	0.748773043	19	k-means++	300	10	auto
unbalance	0.292498923	152221.1171	0.957002042	87374211503	6721093.193	0.325887284	0.507914419	0.675822603	26	k-means++	300	10	auto
unbalance	0.306886493	151907.9566	0.993538995	99500480420	7653883.109	0.356925888	0.527306086	0.692366999	23	k-means++	300	10	auto
unbalance	0.332355528	151609.9957	0.963959621	1.15445E+11	8880388.911	0.419580371	0.567296611	0.725298187	20	k-means++	300	10	auto
unbalance	0.31840653	151405.8506	0.978807364	95479319686	7344563.053	0.357478313	0.526130957	0.69143831	24	k-means++	300	10	auto
unbalance	0.298419533	151283.6717	0.914563466	78457032606	6035156.354	0.309247132	0.494747728	0.664408453	29	k-means++	300	10	auto
unbalance	0.299691724	151182.364	0.921714404	81426945944	6263611.226	0.30769313	0.494881941	0.664460591	28	k-means++	300	10	auto
unbalance	0.302856516	150996.2417	1.046831655	1.10118E+11	8470614.691	0.388527059	0.547006828	0.70883332	21	k-means++	300	10	auto
unbalance	0.329704557	150853.9033	1.016134895	1.04967E+11	8074349.504	0.387441104	0.545456812	0.707610362	22	k-means++	300	10	auto
unbalance	0.300963139	150688.2569	0.93653834	84846257630	6526635.202	0.309112532	0.496408266	0.665748242	27	k-means++	300	10	auto
unbalance	0.314750654	150265.0832	0.946590509	92189538695	7091502.977	0.339380537	0.513324956	0.680470463	25	k-means++	300	10	auto
unbalance	0.296729468	148633.4841	0.914983848	72106990186	5546691.553	0.273453531	0.472016873	0.644071622	32	k-means++	300	10	auto
unbalance	0.29837958	148043.2618	0.90706427	74818224679	5755248.052	0.260644454	0.464742896	0.637309976	31	k-means++	300	10	auto
unbalance	0.308585214	147533.3839	0.912285659	77666830000	5974371.538	0.326023124	0.504452752	0.672967742	30	k-means++	300	10	auto
unbalance	0.307666138	146880.4207	0.896741468	68528866453	5271451.266	0.259142737	0.462409316	0.635332763	34	k-means++	300	10	auto
